structure_candidate_id,split,bucket_type,bucket_id,action_time_denominator_n,signal_n,signal_rate,winner_base_rate,winner_given_signal,primary_LR,primary_LR_ci90_lower,posterior_stability_flag
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,train,calendar_year,2021,58016,952,0.016409266409266408,0.16023919504422243,0.15184381778741865,0.938227435739902,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,train,industry,UNKNOWN,291,6,0.020618556701030927,0.6494464944649446,0.4,0.35984848484848486,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,train,industry,交通运输,10877,182,0.01673255493242622,0.07414104882459313,0.0967741935483871,1.3379790940766554,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,train,industry,传媒,3074,52,0.016916070266753416,0.18161434977578475,0.16279069767441862,0.8762002743484226,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,train,industry,公用事业,7347,125,0.017013747107662992,0.04852459016393443,0.03296703296703297,0.668458230958231,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,train,industry,农林牧渔,2387,50,0.02094679514034353,0.2973245835436648,0.3333333333333333,1.1816638370118846,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,train,industry,医药生物,11970,229,0.019131161236424395,0.1686527974146637,0.17525773195876287,1.0474850299401197,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,train,industry,商贸零售,1068,18,0.016853932584269662,0.013618677042801557,0.0,0.0,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,train,industry,国防军工,4054,79,0.019486926492353233,0.24723618090452262,0.24074074074074073,0.9653975808050763,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,train,industry,基础化工,7744,172,0.02221074380165289,0.22428571428571428,0.344,1.813655429547926,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,train,industry,家用电器,3834,65,0.01695357329160146,0.13067316478830338,0.1864406779661017,1.5245726495726493,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,train,industry,建筑材料,2532,60,0.023696682464454975,0.19893333333333332,0.19047619047619047,0.9474846238763602,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,train,industry,建筑装饰,6300,68,0.010793650793650795,0.043502101992323156,0.0392156862745098,0.8974446921625794,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,train,industry,房地产,8138,120,0.014745637748832637,0.0890289001506643,0.06542056074766354,0.7162615384615385,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,train,industry,有色金属,6633,119,0.01794060003015227,0.3010858835143139,0.34782608695652173,1.2380327868852459,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,train,industry,机械设备,4135,72,0.017412333736396616,0.20218068535825545,0.2631578947368421,1.4093110279550956,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,train,industry,汽车,9160,164,0.017903930131004366,0.21002355404344414,0.20833333333333334,0.9898343990818166,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,train,industry,煤炭,3837,67,0.01746155850925202,0.10199692780337942,0.14545454545454545,1.4985901051012562,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,train,industry,电力设备,6529,129,0.019758002756930616,0.27726787620064036,0.24210526315789474,0.8326704302454879,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,train,industry,电子,13939,257,0.018437477580888154,0.22510231923601637,0.23300970873786409,1.045799769850403,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,train,industry,石油石化,1871,31,0.016568679850347406,0.0914396887159533,0.038461538461538464,0.39744680851063824,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,train,industry,社会服务,1212,29,0.02392739273927393,0.34830339321357284,0.25,0.623686723973257,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,train,industry,纺织服饰,59,2,0.03389830508474576,0.0,0.0,,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,train,industry,综合,200,3,0.015,0.0,0.0,,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,train,industry,计算机,5783,101,0.017464983572540203,0.15142555438225977,0.1728395061728395,1.170965257395033,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,train,industry,轻工制造,1373,29,0.02112163146394756,0.17341640706126688,0.16,0.9078984887368121,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,train,industry,通信,1947,30,0.015408320493066256,0.12590361445783133,0.1111111111111111,0.8678229665071772,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,train,industry,钢铁,2714,44,0.016212232866617538,0.20735632183908045,0.16129032258064516,0.7351185399965888,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,train,industry,银行,19898,305,0.015328173685797567,0.017777010700724887,0.01444043321299639,0.8095593726661688,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,train,industry,非银金融,21291,249,0.011695082429195435,0.09593229593229594,0.11274509803921569,1.1975271762201392,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,train,industry,食品饮料,11030,221,0.020036264732547597,0.2385047965597089,0.28272251308900526,1.2584711015722283,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,train,market_breadth_bucket,20_40,52057,476,0.00914382311696794,0.13123300090661832,0.14402173913043478,1.1138470817227293,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,train,market_breadth_bucket,40_60,69473,1137,0.016366070271904194,0.15382680212868893,0.1917808219178082,1.3052787793369167,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,train,market_breadth_bucket,60_80,34933,899,0.025734978387198352,0.15999592971982904,0.19398907103825136,1.2635975896774378,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,train,market_breadth_bucket,gte80,12103,535,0.04420391638436751,0.11644236395552955,0.11478599221789883,0.9839306422220996,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,train,market_breadth_bucket,lt20,12661,31,0.0024484637864307717,0.15269676388334,0.22580645161290322,1.6184371184371185,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,train,liquidity_bucket,q1,36246,628,0.017326049771009214,0.08645480355343896,0.08093525179856115,0.9305345948456001,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,train,liquidity_bucket,q2,36245,694,0.019147468616360876,0.11738645418326693,0.15488215488215487,1.3779603281146389,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,train,liquidity_bucket,q3,36245,609,0.016802317561042904,0.14913787408337187,0.17092337917485265,1.176191525877407,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,train,liquidity_bucket,q4,36245,610,0.016829907573458407,0.17973777487181253,0.2543103448275862,1.5563929661933267,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,train,liquidity_bucket,q5,36246,537,0.014815427909286543,0.2094712818562191,0.2185929648241206,1.0557279627156786,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,train,market_cap_bucket,missing_mcap,181227,3078,0.016984224205002566,0.14530399652766185,0.1701705672352241,1.2062288892911373,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,validation,calendar_year,2022,54682,751,0.013733952671811565,0.06133046493944845,0.06713286713286713,1.1014172381604783,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,validation,calendar_year,2023,54288,742,0.013667845564397289,0.03144880135139992,0.039301310043668124,1.2599064935064934,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,validation,industry,交通运输,6513,109,0.01673575925072931,0.005277601857715854,0.023529411764705882,4.541686746987952,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,validation,industry,传媒,760,12,0.015789473684210527,0.025925925925925925,0.0,0.0,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,validation,industry,公用事业,5881,97,0.01649379357252168,0.009926731269203497,0.014492753623188406,1.466736694677871,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,validation,industry,农林牧渔,1389,13,0.009359251259899209,0.0,0.0,,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,validation,industry,医药生物,6212,90,0.014488087572440437,0.01246507629486353,0.014492753623188406,1.1650608519269778,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,validation,industry,商贸零售,588,9,0.015306122448979591,0.0,0.0,,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,validation,industry,国防军工,3704,46,0.012419006479481642,0.045689019896831246,0.075,1.6935483870967742,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,validation,industry,基础化工,3129,43,0.013742409715564077,0.01854974704890388,0.030303030303030304,1.653409090909091,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,validation,industry,家用电器,2371,31,0.013074652045550401,0.062366737739872065,0.1111111111111111,1.8792735042735043,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,validation,industry,建筑材料,2032,18,0.008858267716535433,0.012730744748567792,0.0,0.0,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,validation,industry,建筑装饰,4005,58,0.014481897627965043,0.08305425318151373,0.06,0.7047014413177763,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,validation,industry,房地产,1871,26,0.01389631213254944,0.0020394289598912306,0.0,0.0,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,validation,industry,有色金属,4722,66,0.01397712833545108,0.062482004031097035,0.058823529411764705,0.9377880184331797,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,validation,industry,机械设备,2227,27,0.012123933542882801,0.009380863039399626,0.0,0.0,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,validation,industry,汽车,4805,60,0.012486992715920915,0.1207473508087005,0.09090909090909091,0.728175519630485,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,validation,industry,煤炭,2613,56,0.021431305013394564,0.14240672622175513,0.15,1.062730627306273,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,validation,industry,环保,22,1,0.045454545454545456,0.0,0.0,,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,validation,industry,电力设备,7740,80,0.0103359173126615,0.054568937681627384,0.057971014492753624,1.0661811561219845,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,validation,industry,电子,6925,84,0.012129963898916967,0.045023255813953486,0.07352941176470588,1.6833923652105471,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,validation,industry,石油石化,3489,49,0.01404413872169676,0.12078220858895705,0.175,1.5441077441077442,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,validation,industry,社会服务,418,8,0.019138755980861243,0.0,0.0,,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,validation,industry,美容护理,42,2,0.047619047619047616,0.0,0.0,,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,validation,industry,计算机,4852,60,0.01236603462489695,0.1811926605504587,0.19230769230769232,1.0759493670886078,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,validation,industry,轻工制造,1014,8,0.007889546351084813,0.016455696202531647,0.0,0.0,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,validation,industry,通信,2156,31,0.01437847866419295,0.25985221674876846,0.28,1.1076882569773565,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,validation,industry,钢铁,1562,21,0.013444302176696543,0.0008417508417508417,0.0,0.0,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,validation,industry,银行,10857,173,0.01593442018973934,0.012107129754188577,0.014814814814814815,1.2270069112174375,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,validation,industry,非银金融,10357,136,0.013131215602973834,0.05245639728398349,0.038834951456310676,0.7298364354201917,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,validation,industry,食品饮料,6714,79,0.011766458147155198,0.018645731108930325,0.0,0.0,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,validation,market_breadth_bucket,20_40,38267,262,0.006846630255834009,0.04422961153015333,0.0481283422459893,1.092604420615144,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,validation,market_breadth_bucket,40_60,31511,484,0.015359715654850687,0.04761704454633408,0.04221635883905013,0.8815816371229156,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,validation,market_breadth_bucket,60_80,22069,508,0.02301871403325932,0.05374806340126326,0.06493506493506493,1.2225917713722594,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,validation,market_breadth_bucket,gte80,4769,213,0.04466345145732858,0.0506248676127939,0.05339805825242718,1.0578693273253943,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,validation,market_breadth_bucket,lt20,12354,26,0.002104581512060871,0.08020415603353992,0.3125,5.212809917355372,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,validation,liquidity_bucket,q1,17774,318,0.0178913019016541,0.05261849519390123,0.05531914893617021,1.0543307086614173,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,validation,liquidity_bucket,q2,24264,336,0.013847675568743818,0.05132679463264938,0.05976095617529881,1.1747670236652294,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,validation,liquidity_bucket,q3,24085,341,0.014158189744654348,0.05715068493150685,0.06569343065693431,1.1599877157238734,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,validation,liquidity_bucket,q4,25304,309,0.012211508061966487,0.04740770627395602,0.05263157894736842,1.1163120567375886,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,validation,liquidity_bucket,q5,17543,189,0.01077352790286724,0.04746645303424795,0.04216867469879518,0.8834753071676884,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,validation,market_cap_bucket,missing_mcap,108970,1493,0.013701018628980453,0.05115971814445097,0.056265984654731455,1.1057610432632303,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,robustness,calendar_year,2024,51442,942,0.018311885229967732,0.08595520006304301,0.05970149253731343,0.6751725367356813,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,robustness,calendar_year,2025,58068,976,0.016807880416063924,0.1232891872947947,0.1016949152542373,0.805020155143796,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,robustness,industry,交通运输,8182,123,0.015032999266682962,0.01820633850303439,0.03296703296703297,1.8383838383838382,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,robustness,industry,传媒,642,14,0.021806853582554516,0.0027397260273972603,0.0,0.0,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,robustness,industry,公用事业,6965,116,0.01665470208183776,0.009879470460383323,0.02197802197802198,2.2521348314606744,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,robustness,industry,农林牧渔,970,14,0.01443298969072165,0.04395604395604396,0.0,0.0,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,robustness,industry,医药生物,5437,81,0.014897921647967629,0.04722222222222222,0.07142857142857142,1.5520361990950224,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,robustness,industry,商贸零售,908,14,0.015418502202643172,0.21489001692047377,0.14285714285714285,0.6089238845144357,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,robustness,industry,国防军工,4028,69,0.017130089374379345,0.08613089182773821,0.022727272727272728,0.2467496795458707,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,robustness,industry,基础化工,3595,81,0.022531293463143254,0.04547267650578381,0.06818181818181818,1.53594351732991,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,robustness,industry,家用电器,2133,44,0.02062822315986873,0.10819462227912932,0.09375,0.8526831258926749,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,robustness,industry,建筑材料,944,17,0.018008474576271187,0.0,0.0,,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,robustness,industry,建筑装饰,3925,53,0.013503184713375796,0.042545949625595644,0.0,0.0,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,robustness,industry,房地产,1624,17,0.010467980295566502,0.07578397212543554,0.0,0.0,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,robustness,industry,有色金属,6072,130,0.021409749670619236,0.27655629139072846,0.24242424242424243,0.8370881226053639,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,robustness,industry,机械设备,2827,55,0.019455252918287938,0.11466666666666667,0.06451612903225806,0.5324779470729751,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,robustness,industry,汽车,5634,96,0.01703940362087327,0.12,0.047619047619047616,0.36666666666666664,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,robustness,industry,煤炭,2248,40,0.017793594306049824,0.0028538812785388126,0.0,0.0,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,robustness,industry,环保,33,0,0.0,,,,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,robustness,industry,电力设备,4532,88,0.019417475728155338,0.16707105719237436,0.11363636363636363,0.6391637408234918,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,robustness,industry,电子,8157,156,0.019124678190511217,0.28717948717948716,0.20618556701030927,0.6447124304267162,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,robustness,industry,石油石化,3467,63,0.018171329679838477,0.014976958525345621,0.024390243902439025,1.6442307692307692,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,robustness,industry,综合,93,1,0.010752688172043012,,,,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,robustness,industry,计算机,4586,82,0.017880505887483647,0.14553404122423486,0.08,0.5105430117559246,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,robustness,industry,轻工制造,485,5,0.010309278350515464,0.0,0.0,,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,robustness,industry,通信,2351,46,0.019566142067205444,0.08184143222506395,0.06666666666666667,0.8013392857142857,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,robustness,industry,钢铁,1457,26,0.017844886753603295,0.16666666666666666,0.1111111111111111,0.625,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,robustness,industry,银行,11572,236,0.020394054614586935,0.006107398017976493,0.0048543689320388345,0.7938334100322135,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,robustness,industry,非银金融,10851,176,0.01621970325315639,0.2089916506101477,0.1743119266055046,0.7990302533633817,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,robustness,industry,食品饮料,5792,75,0.01294889502762431,0.03466243769823289,0.0392156862745098,1.1367213552087503,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,robustness,market_breadth_bucket,20_40,35250,343,0.009730496453900709,0.11550195104647037,0.04609929078014184,0.37008256989669625,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,robustness,market_breadth_bucket,40_60,32955,559,0.016962524654832348,0.1068289384719405,0.10511363636363637,0.9820574643359454,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,robustness,market_breadth_bucket,60_80,24335,560,0.023012122457365933,0.08776924981431047,0.07772020725388601,0.8758577518581322,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,robustness,market_breadth_bucket,gte80,11783,431,0.036578121021811086,0.05134474327628362,0.05416666666666667,1.0581078246276485,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,robustness,market_breadth_bucket,lt20,5187,25,0.004819741661846925,0.08610271903323263,0.041666666666666664,0.4614797864225782,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,robustness,liquidity_bucket,q1,10959,222,0.02025732274842595,0.09308119125806817,0.09467455621301775,1.018908130973395,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,robustness,liquidity_bucket,q2,21439,402,0.018750874574373806,0.08391329150028523,0.04854368932038835,0.5569930215458039,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,robustness,liquidity_bucket,q3,25027,425,0.016981659807407998,0.0959037711313394,0.07236842105263158,0.7354489722322395,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,robustness,liquidity_bucket,q4,26590,452,0.016998871756299362,0.08777412576108627,0.06825938566552901,0.7613830818250708,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,robustness,liquidity_bucket,q5,25495,417,0.01635614826436556,0.13892339544513457,0.10047846889952153,0.6923534261343819,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,robustness,market_cap_bucket,missing_mcap,109510,1918,0.01751438224819651,0.09895204582231013,0.07320872274143302,0.7192899950375998,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,train,calendar_year,2017,8918,109,0.012222471406144875,0.048822515795519814,0.05660377358490566,1.1689411764705884,,True
