structure_candidate_id,split,bucket_type,bucket_id,action_time_denominator_n,signal_n,signal_rate,winner_base_rate,winner_given_signal,primary_LR,primary_LR_ci90_lower,posterior_stability_flag
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,train,calendar_year,2018,32151,294,0.009144350097975179,0.05874398565992641,0.05136986301369863,0.8676725237517297,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,train,calendar_year,2019,35369,548,0.015493794000395827,0.09557335461619589,0.1,1.0514630347615734,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,train,calendar_year,2020,46773,652,0.013939666046650846,0.25170303410393374,0.3062200956937799,1.312192361590491,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,train,calendar_year,2021,58016,733,0.012634445670159956,0.16023919504422243,0.15142857142857144,0.9352038071591144,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,train,industry,UNKNOWN,291,4,0.013745704467353952,0.6494464944649446,0.3333333333333333,0.26988636363636365,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,train,industry,交通运输,10877,132,0.012135699181759677,0.07414104882459313,0.125,1.7839721254355398,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,train,industry,传媒,3074,43,0.01398828887443071,0.18161434977578475,0.16666666666666666,0.9012345679012346,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,train,industry,公用事业,7347,92,0.012522117871239961,0.04852459016393443,0.014705882352941176,0.29265832997176283,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,train,industry,农林牧渔,2387,36,0.01508169250104734,0.2973245835436648,0.22580645161290322,0.6893039049235993,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,train,industry,医药生物,11970,173,0.01445279866332498,0.1686527974146637,0.16326530612244897,0.9618226960712721,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,train,industry,商贸零售,1068,12,0.011235955056179775,0.013618677042801557,0.0,0.0,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,train,industry,国防军工,4054,57,0.014060187469166256,0.24723618090452262,0.2926829268292683,1.259882253994954,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,train,industry,基础化工,7744,129,0.01665805785123967,0.22428571428571428,0.3163265306122449,1.6002471717843902,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,train,industry,家用电器,3834,50,0.013041210224308816,0.13067316478830338,0.17777777777777778,1.4384174384174384,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,train,industry,建筑材料,2532,41,0.016192733017377565,0.19893333333333332,0.2413793103448276,1.2812576163782596,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,train,industry,建筑装饰,6300,59,0.009365079365079364,0.043502101992323156,0.022222222222222223,0.4997135217723453,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,train,industry,房地产,8138,84,0.010321946424182845,0.0890289001506643,0.0684931506849315,0.7523755656108598,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,train,industry,有色金属,6633,97,0.014623850444745966,0.3010858835143139,0.3424657534246575,1.209016393442623,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,train,industry,机械设备,4135,48,0.011608222490931077,0.20218068535825545,0.28205128205128205,1.5502421307506051,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,train,industry,汽车,9160,130,0.014192139737991267,0.21002355404344414,0.24561403508771928,1.2246323263058756,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,train,industry,煤炭,3837,51,0.013291634089132134,0.10199692780337942,0.14285714285714285,1.4673694779116464,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,train,industry,电力设备,6529,89,0.013631490274161434,0.27726787620064036,0.24615384615384617,0.8511413803396647,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,train,industry,电子,13939,193,0.013846043475141689,0.22510231923601637,0.20512820512820512,0.8883675464320625,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,train,industry,石油石化,1871,24,0.012827365045430252,0.0914396887159533,0.05263157894736842,0.5520094562647754,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,train,industry,社会服务,1212,19,0.015676567656765675,0.34830339321357284,0.23529411764705882,0.5757108221291602,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,train,industry,纺织服饰,59,0,0.0,0.0,,,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,train,industry,综合,200,2,0.01,0.0,,,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,train,industry,计算机,5783,76,0.013141967836762926,0.15142555438225977,0.18333333333333332,1.2580195258019526,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,train,industry,轻工制造,1373,22,0.016023306627822288,0.17341640706126688,0.15,0.8411412469179289,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,train,industry,通信,1947,22,0.011299435028248588,0.12590361445783133,0.10526315789473684,0.8167745567126371,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,train,industry,钢铁,2714,36,0.013264554163596167,0.20735632183908045,0.125,0.5460880582831803,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,train,industry,银行,19898,234,0.01175997587697256,0.017777010700724887,0.018957345971563982,1.0676797523568313,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,train,industry,非银金融,21291,202,0.009487576910431637,0.09593229593229594,0.09696969696969697,1.0119751101060763,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,train,industry,食品饮料,11030,179,0.016228467815049864,0.2385047965597089,0.2679738562091503,1.1687883891420647,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,train,market_breadth_bucket,20_40,52057,351,0.006742609063142325,0.13123300090661832,0.13432835820895522,1.027246739324638,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,train,market_breadth_bucket,40_60,69473,849,0.012220574899601284,0.15382680212868893,0.19148936170212766,1.3028252477968099,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,train,market_breadth_bucket,60_80,34933,663,0.018979188732716916,0.15999592971982904,0.21388367729831145,1.428444214624096,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,train,market_breadth_bucket,gte80,12103,457,0.037759233247955055,0.11644236395552955,0.09090909090909091,0.7587939698492462,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,train,market_breadth_bucket,lt20,12661,16,0.0012637232446094306,0.15269676388334,0.25,1.8496424210709925,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,train,liquidity_bucket,q1,36246,483,0.013325608342989572,0.08645480355343896,0.08941176470588236,1.0375607673104716,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,train,liquidity_bucket,q2,36245,514,0.01418126638156987,0.11738645418326693,0.15575620767494355,1.3871712928747635,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,train,liquidity_bucket,q3,36245,459,0.012663815698717065,0.14913787408337187,0.15803108808290156,1.0708230684044637,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,train,liquidity_bucket,q4,36245,476,0.01313284590978066,0.17973777487181253,0.25274725274725274,1.543591129731617,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,train,liquidity_bucket,q5,36246,404,0.011146057495999558,0.2094712818562191,0.20202020202020202,0.9554238219251447,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,train,market_cap_bucket,missing_mcap,181227,2336,0.01288991154739636,0.14530399652766185,0.1671018276762402,1.1801124838650194,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,validation,calendar_year,2022,54682,511,0.009344939833949014,0.06133046493944845,0.053388090349075976,0.8631949450550892,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,validation,calendar_year,2023,54288,567,0.010444297082228117,0.03144880135139992,0.04456824512534819,1.4366280716368183,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,validation,industry,交通运输,6513,81,0.01243666513127591,0.005277601857715854,0.015873015873015872,3.04,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,validation,industry,传媒,760,7,0.009210526315789473,0.025925925925925925,0.0,0.0,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,validation,industry,公用事业,5881,73,0.012412854956640027,0.009926731269203497,0.020833333333333332,2.1220871327254303,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,validation,industry,农林牧渔,1389,10,0.007199424046076314,0.0,0.0,,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,validation,industry,医药生物,6212,67,0.010785576303927881,0.01246507629486353,0.0,0.0,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,validation,industry,商贸零售,588,6,0.01020408163265306,0.0,0.0,,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,validation,industry,国防军工,3704,37,0.009989200863930885,0.045689019896831246,0.03125,0.673777315296566,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,validation,industry,基础化工,3129,29,0.009268136784915308,0.01854974704890388,0.043478260869565216,2.4049586776859506,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,validation,industry,家用电器,2371,21,0.008857022353437369,0.062366737739872065,0.10526315789473684,1.7687280040221218,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,validation,industry,建筑材料,2032,13,0.0063976377952755905,0.012730744748567792,0.0,0.0,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,validation,industry,建筑装饰,4005,34,0.008489388264669164,0.08305425318151373,0.06666666666666667,0.7885944700460829,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,validation,industry,房地产,1871,18,0.009620523784072688,0.0020394289598912306,0.0,0.0,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,validation,industry,有色金属,4722,41,0.00868276154171961,0.062482004031097035,0.0,0.0,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,validation,industry,机械设备,2227,24,0.010776829815895825,0.009380863039399626,0.0,0.0,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,validation,industry,汽车,4805,41,0.008532778355879293,0.1207473508087005,0.08823529411764706,0.704685986739179,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,validation,industry,煤炭,2613,44,0.016838882510524303,0.14240672622175513,0.13333333333333333,0.9264831109849561,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,validation,industry,环保,22,1,0.045454545454545456,0.0,0.0,,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,validation,industry,电力设备,7740,56,0.007235142118863049,0.054568937681627384,0.058823529411764705,1.0828402366863905,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,validation,industry,电子,6925,62,0.008953068592057762,0.045023255813953486,0.0784313725490196,1.805169685247055,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,validation,industry,石油石化,3489,38,0.010891372886213814,0.12078220858895705,0.13333333333333333,1.11990231990232,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,validation,industry,社会服务,418,6,0.014354066985645933,0.0,0.0,,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,validation,industry,美容护理,42,0,0.0,0.0,,,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,validation,industry,计算机,4852,44,0.009068425391591096,0.1811926605504587,0.18421052631578946,1.0204164965291955,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,validation,industry,轻工制造,1014,5,0.004930966469428008,0.016455696202531647,0.0,0.0,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,validation,industry,通信,2156,22,0.01020408163265306,0.25985221674876846,0.23529411764705882,0.8764126868392271,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,validation,industry,钢铁,1562,18,0.011523687580025609,0.0008417508417508417,0.0,0.0,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,validation,industry,银行,10857,132,0.0121580547112462,0.012107129754188577,0.0,0.0,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,validation,industry,非银金融,10357,89,0.008593221975475523,0.05245639728398349,0.07246376811594203,1.4112071700507616,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,validation,industry,食品饮料,6714,59,0.00878760798331844,0.018645731108930325,0.0,0.0,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,validation,market_breadth_bucket,20_40,38267,192,0.005017377897405075,0.04422961153015333,0.05263157894736842,1.2005159683302196,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,validation,market_breadth_bucket,40_60,31511,353,0.011202437244136968,0.04761704454633408,0.04980842911877394,1.0484334036247578,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,validation,market_breadth_bucket,60_80,22069,339,0.01536091349857266,0.05374806340126326,0.03717472118959108,0.6797421431567774,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,validation,market_breadth_bucket,gte80,4769,179,0.037534074229398195,0.0506248676127939,0.06857142857142857,1.3805991221089922,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,validation,market_breadth_bucket,lt20,12354,15,0.0012141816415735794,0.08020415603353992,0.0,0.0,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,validation,liquidity_bucket,q1,17774,240,0.013502869359738944,0.05261849519390123,0.05084745762711865,0.9645388076490439,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,validation,liquidity_bucket,q2,24264,254,0.010468183316848005,0.05132679463264938,0.03763440860215054,0.7227989285269866,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,validation,liquidity_bucket,q3,24085,250,0.010379904504878554,0.05715068493150685,0.054187192118226604,0.945175175775008,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,validation,liquidity_bucket,q4,25304,216,0.00853619981030667,0.04740770627395602,0.06818181818181818,1.4702646600934093,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,validation,liquidity_bucket,q5,17543,118,0.006726329590149917,0.04746645303424795,0.028846153846153848,0.596064669758115,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,validation,market_cap_bucket,missing_mcap,108970,1078,0.009892630999357622,0.05115971814445097,0.04964539007092199,0.9688537227777896,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,robustness,calendar_year,2024,51442,730,0.014190739084794526,0.08595520006304301,0.057926829268292686,0.6538685489260604,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,robustness,calendar_year,2025,58068,676,0.011641523730798374,0.1232891872947947,0.09025270758122744,0.7054574772258794,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,robustness,industry,交通运输,8182,91,0.011121975067220728,0.01820633850303439,0.04411764705882353,2.4888888888888885,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,robustness,industry,传媒,642,13,0.020249221183800622,0.0027397260273972603,0.0,0.0,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,robustness,industry,公用事业,6965,83,0.011916726489590811,0.009879470460383323,0.029850746268656716,3.0836923076923077,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,robustness,industry,农林牧渔,970,11,0.01134020618556701,0.04395604395604396,0.0,0.0,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,robustness,industry,医药生物,5437,64,0.011771197351480595,0.04722222222222222,0.06818181818181818,1.4763271162123386,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,robustness,industry,商贸零售,908,12,0.013215859030837005,0.21489001692047377,0.16666666666666666,0.7307086614173228,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,robustness,industry,国防军工,4028,45,0.011171797418073486,0.08613089182773821,0.04,0.4420931758530183,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,robustness,industry,基础化工,3595,51,0.014186369958275382,0.04547267650578381,0.06896551724137931,1.5549057829759583,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,robustness,industry,家用电器,2133,34,0.015939990623534926,0.10819462227912932,0.07692307692307693,0.6868836291913215,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,robustness,industry,建筑材料,944,13,0.013771186440677966,0.0,0.0,,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,robustness,industry,建筑装饰,3925,43,0.010955414012738853,0.042545949625595644,0.0,0.0,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,robustness,industry,房地产,1624,13,0.008004926108374385,0.07578397212543554,0.0,0.0,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,robustness,industry,有色金属,6072,95,0.015645586297760212,0.27655629139072846,0.2391304347826087,0.8221401204159825,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,robustness,industry,机械设备,2827,40,0.014149274849663955,0.11466666666666667,0.05,0.40636474908200737,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,robustness,industry,汽车,5634,70,0.012424565140220093,0.12,0.046511627906976744,0.3577235772357724,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,robustness,industry,煤炭,2248,32,0.014234875444839857,0.0028538812785388126,0.0,0.0,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,robustness,industry,环保,33,0,0.0,,,,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,robustness,industry,电力设备,4532,60,0.01323918799646955,0.16707105719237436,0.11538461538461539,0.6502796319682482,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,robustness,industry,电子,8157,107,0.013117567733235257,0.28717948717948716,0.203125,0.632703081232493,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,robustness,industry,石油石化,3467,51,0.01471012402653591,0.014976958525345621,0.0,0.0,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,robustness,industry,综合,93,1,0.010752688172043012,,,,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,robustness,industry,计算机,4586,61,0.013301351940689054,0.14553404122423486,0.07692307692307693,0.4892703862660944,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,robustness,industry,轻工制造,485,5,0.010309278350515464,0.0,0.0,,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,robustness,industry,通信,2351,34,0.01446193109315185,0.08184143222506395,0.05,0.5904605263157895,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,robustness,industry,钢铁,1457,20,0.013726835964310227,0.16666666666666666,0.07142857142857142,0.38461538461538464,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,robustness,industry,银行,11572,189,0.016332526788800553,0.006107398017976493,0.0058823529411764705,0.9629340180864128,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,robustness,industry,非银金融,10851,109,0.010045157128375264,0.2089916506101477,0.16666666666666666,0.7569760295021511,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,robustness,industry,食品饮料,5792,59,0.01018646408839779,0.03466243769823289,0.046511627906976744,1.35852064402997,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,robustness,market_breadth_bucket,20_40,35250,235,0.006666666666666667,0.11550195104647037,0.031413612565445025,0.2483631051198619,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,robustness,market_breadth_bucket,40_60,32955,436,0.013230162342588378,0.1068289384719405,0.08421052631578947,0.7688054706823804,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,robustness,market_breadth_bucket,60_80,24335,365,0.014998972673104582,0.08776924981431047,0.07936507936507936,0.8959924128203881,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,robustness,market_breadth_bucket,gte80,11783,357,0.030297886786047695,0.05134474327628362,0.0625,1.2317460317460316,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,robustness,market_breadth_bucket,lt20,5187,13,0.002506265664160401,0.08610271903323263,0.07692307692307693,0.8845029239766081,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,robustness,liquidity_bucket,q1,10959,166,0.01514736746053472,0.09308119125806817,0.10236220472440945,1.1110790967686859,,True
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,robustness,liquidity_bucket,q2,21439,305,0.014226409813890574,0.08391329150028523,0.02654867256637168,0.2977380878808479,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,robustness,liquidity_bucket,q3,25027,311,0.012426579294362089,0.0959037711313394,0.07272727272727272,0.7393818544366899,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,robustness,liquidity_bucket,q4,26590,318,0.011959383226776983,0.08777412576108627,0.07281553398058252,0.8161946911187605,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,robustness,liquidity_bucket,q5,25495,306,0.012002353402627966,0.13892339544513457,0.08441558441558442,0.5714663199839343,,False
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,robustness,market_cap_bucket,missing_mcap,109510,1406,0.012839010136060633,0.09895204582231013,0.06752411575562701,0.6593931392512699,,False
