summary_id,denominator_scope,split,active_regime_dimensions,lift_vs_parent,matching_background_rate,matching_background_denominator,matching_background_status,lift_vs_matching_background,market_regime_bucket,row_count,path_complete_denominator,metric_denominator,success_count,plus10_before_minus5_rate,wilson_lower,wilson_upper,race_ambiguous_count,race_ambiguous_rate,good_path_rate,bad_path_rate,early_failure_rate,first_minus5_hit_rate,first_plus10_hit_rate,max_gain_120d_p50,max_gain_120d_p75,max_gain_120d_p90,max_drawdown_120d_p50,max_drawdown_120d_p75,max_drawdown_120d_p90,close_return_t20_p50,close_return_t60_p50,close_return_t120_p50,max_gain50_proxy_rate,denominator_sufficiency_status
market_regime_bucket,rps_episode_primary,train,market_regime_bucket,-0.017942826750883267,0.4082618025751073,5592,sufficient,-0.045624439937744676,downtrend_low_breadth,182,182,182,66,0.3626373626373626,0.29629802079568407,0.4346554471910173,0,0.0,0.34615384615384615,0.47802197802197804,0.45054945054945056,0.6813186813186813,0.9395604395604396,0.37287141770742527,0.576326167091304,0.919587481410531,-0.24969686695676466,-0.1931463909753528,-0.1557712166227799,0.0,0.1358994939607616,0.10957594960757294,0.3241758241758242,insufficient_rps_denominator
market_regime_bucket,rps_episode_primary,train,market_regime_bucket,-0.08121265600806316,0.2758014682955866,35279,sufficient,0.023566065084596133,missing_market_regime,1425,1424,1423,426,0.29936753338018274,0.27613820166317404,0.3236771832416493,1,0.0007022471910112359,0.19536191145467321,0.7167955024595924,0.5263527758257203,0.9219957835558679,0.5804638088545326,0.1239317140635687,0.24206508673292054,0.3993565385344949,-0.2997512262247153,-0.2259532943830373,-0.1874337400324112,-0.0239361474461661,-0.0653465195457534,-0.0946023914145176,0.04848910751932537,sufficient
market_regime_bucket,rps_episode_primary,train,market_regime_bucket,0.2650338456994734,0.5628861660906901,9549,sufficient,0.08272786899702922,normal_range,285,285,285,184,0.6456140350877193,0.5884810626375124,0.6988738078816966,0,0.0,0.5894736842105263,0.28771929824561404,0.24561403508771928,0.5368421052631579,0.9368421052631579,0.3763440639686832,0.6643893857922074,1.0219691557618247,-0.2312338455472214,-0.1752208226195797,-0.1498010350212627,0.0725608107636006,0.1274828961636862,0.17860366743641104,0.37894736842105264,sufficient
market_regime_bucket,rps_episode_primary,train,market_regime_bucket,0.009090186425317004,0.36315854057591623,97792,sufficient,0.026511835237646664,normal_uptrend,6353,5397,4763,1856,0.3896703758135629,0.37591493585754765,0.40360363863684834,634,0.11747267000185288,0.2727272727272727,0.653159773252152,0.5362166701658618,0.8372874238925048,0.7740919588494646,0.262729124631835,0.5359282174463156,0.879094740077984,-0.2995658090498312,-0.2326935273123256,-0.180846500753154,0.0002385664893727,0.0,0.028778946973056448,0.2727272727272727,sufficient
market_regime_bucket,rps_episode_primary,validation,market_regime_bucket,0.060400840591978755,0.3105211885046274,8212,sufficient,0.06554718756374867,downtrend_low_breadth,523,427,351,132,0.37606837606837606,0.3269919212082594,0.4278281601623276,76,0.17798594847775176,0.2849002849002849,0.6467236467236467,0.5555555555555556,0.8461538461538461,0.8518518518518519,0.2267441538103611,0.37999129078002003,0.6544458019866881,-0.305121699465981,-0.23111063333607385,-0.1879017420546492,0.0051915236883124,0.0374901865042891,-0.0137102199529829,0.16809116809116809,sufficient
market_regime_bucket,rps_episode_primary,validation,market_regime_bucket,0.02029264702049194,0.3594984237186072,56462,sufficient,-0.023538241221717937,missing_market_regime,2418,2411,2411,810,0.33596018249688925,0.31738089329282076,0.3550613711420913,0,0.0,0.24056408129406884,0.6524263790958109,0.4997926171712982,0.8896723351306511,0.6163417669017005,0.1387921830602845,0.25403771975388684,0.4209081377539658,-0.2734227847523819,-0.2116505111462766,-0.1670030028712237,-0.020655988965510602,-0.0386665897738464,-0.0761387947442903,0.06345914558274575,sufficient
market_regime_bucket,rps_episode_primary,validation,market_regime_bucket,-0.13105215086101268,0.1104847801578354,1774,sufficient,0.07413060445754922,normal_range,327,233,65,12,0.18461538461538463,0.1088887198826552,0.29553993833637765,168,0.721030042918455,0.06153846153846154,0.7692307692307693,0.6,0.9846153846153847,0.5076923076923077,0.1004517319161002,0.1927216906597304,0.2717514758727902,-0.2745740806823458,-0.2095032407417897,-0.16840044776079305,-0.0741421605866031,-0.0270668919941292,-0.1441263594919072,0.06153846153846154,insufficient_rps_denominator
market_regime_bucket,rps_episode_primary,validation,market_regime_bucket,-0.09841513931026313,0.2571986334797462,14343,sufficient,-0.03994623731361202,normal_uptrend,862,794,626,136,0.21725239616613418,0.18672558807300046,0.25122820959725073,168,0.21158690176322417,0.11980830670926518,0.8083067092651757,0.6230031948881789,0.9648562300319489,0.5079872204472844,0.10273932715599225,0.1960796686538037,0.35207577296292847,-0.3070123721670174,-0.23950287619613242,-0.1867224849016178,-0.0383345119161706,-0.1096710685939134,-0.11593836685057479,0.06389776357827476,sufficient
market_regime_bucket,rps_episode_primary,robustness,market_regime_bucket,0.16233321690534408,0.5017825311942959,5610,sufficient,0.018217468805704073,downtrend_low_breadth,201,201,200,104,0.52,0.4510378507281424,0.588208336216767,1,0.004975124378109453,0.45,0.47,0.41,0.635,0.835,0.20934369585486984,0.34410542804568994,0.47567099540195484,-0.20629333178426995,-0.14089394468350755,-0.116731487188056,0.04409687012780025,0.08568822396310145,0.0635018945899381,0.08,sufficient
market_regime_bucket,rps_episode_primary,robustness,market_regime_bucket,-0.01755838201064508,0.40642044181007647,40153,sufficient,-0.06631204072606561,missing_market_regime,2264,1855,1476,502,0.34010840108401086,0.31638276725490005,0.36466414680024256,379,0.20431266846361185,0.2540650406504065,0.5873983739837398,0.483739837398374,0.8265582655826558,0.6781842818428184,0.17487882949562056,0.35811512160154385,0.6676295995624344,-0.242222069290907,-0.1782328636086644,-0.13861590603841234,-0.0109062519449691,-0.0237036810980902,0.0170648229870369,0.16260162601626016,sufficient
market_regime_bucket,rps_episode_primary,robustness,market_regime_bucket,0.29511099468312185,0.6523729221874247,4151,sufficient,0.0004048555903530815,normal_range,144,144,144,94,0.6527777777777778,0.5719628693574034,0.7256532415155575,0,0.0,0.5902777777777778,0.3263888888888889,0.2708333333333333,0.6111111111111112,0.8958333333333334,0.2781235618470831,0.4079681848700602,0.5986134224253734,-0.2579630664566568,-0.20235010296604614,-0.15294261213468058,0.09914884387442355,0.0915964287749524,0.045333543348922,0.1527777777777778,sufficient
market_regime_bucket,rps_episode_primary,robustness,market_regime_bucket,-0.047024405338184194,0.3376237991023406,26959,sufficient,-0.02698142134586884,normal_uptrend,1598,1241,1043,324,0.31064237775647174,0.28329622860507164,0.33937824930012883,198,0.15954875100725222,0.25023969319271333,0.5810162991371045,0.46021093000958774,0.8581016299137104,0.7833173537871524,0.2058414474680312,0.32923089832325675,0.5120731587414441,-0.2574834255193243,-0.2075347203947316,-0.1623620063962261,-0.02248451047917915,-0.00549710307765515,0.0219001523525692,0.10546500479386385,sufficient
market_regime_bucket,rps_episode_primary,all,market_regime_bucket,0.05376657970307408,0.39394251571031214,19414,sufficient,0.01806294131560876,downtrend_low_breadth,906,810,733,302,0.4120054570259209,0.3769227397084876,0.44800567812719877,77,0.09506172839506173,0.3451568894952251,0.5566166439290586,0.4897680763983629,0.747612551159618,0.869031377899045,0.2472527008272012,0.416415650916127,0.6720549122777854,-0.2624113945274787,-0.1944660873262406,-0.149327045369397,0.02059709359330035,0.080314808364131,0.0242699619057804,0.18281036834924966,sufficient
market_regime_bucket,rps_episode_primary,all,market_regime_bucket,-0.030931909337912733,0.35139581785373103,131894,sufficient,-0.024088849868796947,missing_market_regime,6107,5690,5310,1738,0.3273069679849341,0.31481495446905655,0.34004866647024395,380,0.06678383128295255,0.23220338983050848,0.6516007532956686,0.5024482109227872,0.8807909604519774,0.6239171374764595,0.1425390257357549,0.27647573872389447,0.4733990120101844,-0.27337353161603756,-0.2036181332327827,-0.1608246903729132,-0.01863352243678,-0.0409576505209016,-0.0575107380457124,0.08700564971751412,sufficient
market_regime_bucket,rps_episode_primary,all,market_regime_bucket,0.22880565709010864,0.5350264960579035,15474,sufficient,0.05201803835505192,normal_range,756,662,494,290,0.5870445344129555,0.5431173071271094,0.6296284505358223,168,0.2537764350453172,0.520242914979757,0.3623481781376518,0.29959514170040485,0.6174089068825911,0.868421052631579,0.30825275722503087,0.5329579388197858,0.8948406203381536,-0.24438283068850258,-0.18461304926918182,-0.15135373068717403,0.062073591656730404,0.0940767352304252,0.0975609561079386,0.27125506072874495,sufficient
market_regime_bucket,rps_episode_primary,all,market_regime_bucket,0.0018357495428248383,0.34728313227026325,139094,sufficient,0.012791494595408404,normal_uptrend,8813,7432,6432,2316,0.36007462686567165,0.3484303244055607,0.37188596810767466,1000,0.13455328310010764,0.25419776119402987,0.6565609452736318,0.5323383084577115,0.8530783582089553,0.7496890547263682,0.2256311901314921,0.4631219802285777,0.7909342887467208,-0.2921903064744467,-0.2285713922409784,-0.1778211399269548,-0.0080573099349299,-0.0151677350119353,0.0108561815364587,0.22527985074626866,sufficient
